Response ID, Timeline Used Value, Timeline Used Value Decrypted, Timeline Type (TimelinesUsed), Timeline Type (User Entry), First Click Time (Seconds), Last Click Time (Seconds), Time Between First and Last Click (Seconds), Question, Video Name, Their Answer, Correct Answer, Is Correct, Time Viewing Footage
150406438, 120611, 51243, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 122, 200, 78, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, I could not find the answer within five minutes., Car 1, False, Weekly
150406438, 120611, 51243, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 122, 200, 78, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 45:00 – 47:00, 43:00 – 45:00, False, Weekly
150406438, 69373, 5, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 117, 329, 212, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than eight minutes, Less than two minutes, False, Weekly
150406438, 69373, 5, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 117, 329, 212, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Weekly
150406438, 74492, 5124, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 84, 243, 159, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Weekly
150406438, 74492, 5124, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 84, 243, 159, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Weekly
150406438, 69419, 51, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 28, 163, 135, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Weekly
150406438, 69419, 51, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 28, 163, 135, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Weekly
150406438, 69880, 512, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 82, 208, 126, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Weekly
150406438, 69880, 512, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 82, 208, 126, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Weekly
150404087, 69370, 2, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 230, 481, 251, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Never
150404087, 69370, 2, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 230, 481, 251, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Never
150404087, 69391, 23, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 184, 285, 101, Task: How long do these two people stay in the building?, VIRAT_S_0100, I could not find the answer within five minutes., Less than two minutes, False, Never
150404087, 69391, 23, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 184, 285, 101, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Never
150404087, 71713, 2345, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 37, 105, 68, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Never
150404087, 71713, 2345, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 37, 105, 68, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Never
150404087, 69602, 234, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 25, 110, 85, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Never
150404087, 69602, 234, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 25, 110, 85, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Never
150404087, 92819, 23451, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 169, 238, 69, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Never
150404087, 92819, 23451, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 169, 238, 69, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Never
150404083, 74602, 5234, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 2, 153, 151, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, I could not find the answer within five minutes., Car 1, False, Weekly
150404083, 74602, 5234, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 2, 153, 151, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Weekly
150404083, 69373, 5, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 126, 252, 126, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than two minutes, Less than two minutes, True, Weekly
150404083, 69373, 5, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 126, 252, 126, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Weekly
150404083, 69420, 52, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 2, 123, 121, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Weekly
150404083, 69420, 52, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 2, 123, 121, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Weekly
150404083, 69891, 523, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 47, 158, 111, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Weekly
150404083, 69891, 523, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 47, 158, 111, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Weekly
150404083, 121709, 52341, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 54, 92, 38, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:3:1, 2:1:3, False, Weekly
150404083, 121709, 52341, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 54, 92, 38, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Weekly
150389044, 69372, 4, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 1, 315, 314, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, I could not find the answer within five minutes., Car 1, False, Yearly
150389044, 69372, 4, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 1, 315, 314, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 34:00 – 35:00, 43:00 – 45:00, False, Yearly
150389044, 73621, 4253, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 18, 68, 50, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than fourteen minutes, Less than two minutes, False, Yearly
150389044, 73621, 4253, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 18, 68, 50, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 29:20 – 29:30, 48:20 – 48:30, False, Yearly
150389044, 69410, 42, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 25, 62, 37, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, I could not find the answer within five minutes., About four minutes, False, Yearly
150389044, 69410, 42, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 25, 62, 37, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, I could not find the answer within five minutes., 22:00 – 23:00, False, Yearly
150389044, 69793, 425, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 33, 96, 63, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Yearly
150389044, 69793, 425, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 33, 96, 63, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 30:00 – 31:00, 50:00 – 51:00, False, Yearly
150389044, 111899, 42531, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 71, 98, 27, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 1:2:3, 2:1:3, False, Yearly
150389044, 111899, 42531, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 71, 98, 27, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, I could not find the answer within five minutes., A slow-down sign, False, Yearly
149605649, 94709, 25341, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 65, 184, 119, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Yearly
149605649, 94709, 25341, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 65, 184, 119, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Yearly
149605649, 69621, 253, Timeline 3 (Event Blocks), Timeline 4 (Density Graph + Event Blocks), 50, 336, 286, Task: How long do these two people stay in the building?, VIRAT_S_0100, I could not find the answer within five minutes., Less than two minutes, False, Yearly
149605649, 69621, 253, Timeline 3 (Event Blocks), Timeline 4 (Density Graph + Event Blocks), 50, 336, 286, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Yearly
149605649, 69370, 2, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 135, 386, 251, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Yearly
149605649, 69370, 2, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 135, 386, 251, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 21:00 – 22:00, 22:00 – 23:00, False, Yearly
149605649, 71902, 2534, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 82, 188, 106, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Yearly
149605649, 71902, 2534, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 82, 188, 106, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Yearly
149605649, 69393, 25, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 31, 199, 168, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Yearly
